policy_id,roof_age,roof_vulnerability,dwelling_construction,water_loss_recency,prior_claims_5yr,coverage_a_amount,fire_station_distance,home_age,square_footage,iso_class,insurance_lapses,pet_ownership,swimming_pool,trampoline,wood_burning_stove,home_business,recent_renovations,monitored_alarm,fire_sprinklers,gated_community,wildfire_zone,canopy_density,flood_zone,foundation_type,slope_pct,burn_history,hail_zone,t3_slope_burn,t3_flood_foundation,t3_roof_age_wildfire,t3_trampoline_hail,t3_claims_wildfire,t3_firestation_slope,tier1_score,tier2_adjustment,tier3_multiplier,final_risk_score,decision,claim_frequency,claim_severity,expected_loss,expected_loss_formula
POL000098,23,asphalt,masonry,0,2,150000.0,0.5,119,6924,8,0,standard_pets,none,0,none,none,0,0,partial,0,0,dense,0,poured_concrete,17.7,0,0,0,0,0,0,0,0,52.0,-1.0,1.0,51.0,Standard,0.314,47188.0,13842.96,14817.03
POL000099,10,metal,brick_veneer,0,1,750000.0,12.4,66,3173,3,0,standard_pets,none,0,none,none,0,1,none,0,0,dense,0,concrete_slab,2.4,0,0,0,0,0,0,0,0,35.5,-2.0,1.0,33.5,Standard,0.131,40526.0,6922.61,5308.91
POL000100,16,asphalt,wood_frame,1,2,500000.0,14.1,40,737,7,0,none,none,0,none,none,0,0,none,1,0,dense,0,poured_concrete,1.9,0,0,0,0,0,0,0,0,70.5,-2.0,1.0,68.5,Rated,0.366,44974.0,14919.55,16460.48
POL000101,7,asphalt,brick_veneer,0,1,250000.0,3.0,45,2085,2,0,none,in_ground,0,none,home_office,1,0,partial,0,1,sparse,0,concrete_slab,31.9,0,1,0,0,0,0,1,0,39.5,-3.0,1.03,37.59,Standard,0.1876,45165.6,9661.23,8473.97
POL000102,34,asphalt,brick_veneer,0,1,150000.0,1.2,48,2600,10,1,none,none,0,gas_fireplace,home_office,0,1,none,0,0,sparse,0,poured_concrete,19.3,0,1,0,0,0,0,0,0,57.0,2.0,1.0,59.0,Standard,0.271,41760.0,5253.65,11316.96
POL000103,34,asphalt,brick_veneer,0,0,350000.0,3.2,117,1302,9,0,none,none,0,gas_fireplace,none,0,0,partial,0,0,dense,1,concrete_slab,8.6,0,1,0,0,0,0,0,0,57.0,-3.0,1.0,54.0,Standard,0.221,45464.0,15252.61,10047.54
POL000104,32,asphalt,masonry,0,4,350000.0,0.5,26,1172,6,0,standard_pets,none,0,none,home_office,1,1,none,0,0,moderate,0,concrete_slab,16.7,0,0,0,0,0,0,0,0,56.5,-7.0,1.0,49.5,Standard,0.33,24144.0,6015.07,7967.52
POL000105,4,asphalt,masonry,0,2,500000.0,2.5,22,773,3,1,standard_pets,none,0,gas_fireplace,home_office,0,0,none,0,0,sparse,0,poured_concrete,10.8,0,0,0,0,0,0,0,0,35.5,10.0,1.0,45.5,Standard,0.284,30006.0,5549.3,8521.7
POL000106,41,asphalt,brick_veneer,0,0,350000.0,0.5,34,892,8,1,none,none,0,gas_fireplace,home_office,1,0,none,0,1,moderate,1,poured_concrete,5.1,0,0,0,0,1,0,0,0,54.0,1.0,1.06,58.3,Standard,0.2622,39652.72,11201.82,10396.94
POL000107,38,tile,wood_frame,1,0,750000.0,6.1,101,1388,8,0,standard_pets,in_ground,0,none,none,0,0,full,0,0,moderate,0,poured_concrete,11.4,0,0,0,0,0,0,0,0,71.0,2.0,1.0,73.0,Rated,0.308,54456.0,17331.75,16772.45
POL000108,40,metal,wood_frame,0,2,250000.0,1.6,106,4656,6,0,standard_pets,none,0,gas_fireplace,active_business,1,0,none,0,0,sparse,0,block,6.1,0,0,0,0,0,0,0,0,52.5,2.0,1.0,54.5,Standard,0.319,58392.0,17483.01,18627.05
POL000109,27,tile,masonry,0,5,350000.0,3.7,12,4058,4,0,none,above_ground,0,none,home_office,0,1,none,0,0,sparse,0,concrete_slab,8.7,0,1,0,0,0,0,0,0,51.5,-1.0,1.0,50.5,Standard,0.385,34576.0,3554.26,13311.76
POL000110,6,asphalt,superior,0,0,1000000.0,0.5,25,2026,3,0,none,none,0,gas_fireplace,home_office,0,1,none,0,1,sparse,0,poured_concrete,11.5,1,1,0,0,0,0,0,0,31.5,-3.0,1.0,28.5,Preferred,0.108,34852.0,8819.23,3764.02
POL000111,8,slate,wood_frame,0,3,150000.0,3.7,77,6519,9,1,none,none,0,gas_fireplace,none,0,0,none,0,1,moderate,0,concrete_slab,18.2,1,1,1,0,0,0,1,0,42.0,6.0,1.1124,53.4,Standard,0.4453,75522.2,46578.42,33628.89
POL000112,7,metal,brick_veneer,1,0,350000.0,0.5,34,806,5,0,standard_pets,in_ground,0,gas_fireplace,home_office,0,0,none,0,0,moderate,0,stone_dirt,2.9,0,1,0,0,0,0,0,0,36.5,11.0,1.0,47.5,Standard,0.224,41732.0,10809.62,9347.97
POL000113,11,asphalt,wood_frame,0,4,250000.0,13.0,40,6720,4,0,dangerous_breed,none,0,none,none,0,0,none,0,0,dense,0,concrete_slab,5.2,0,0,0,0,0,0,0,0,59.5,8.0,1.0,67.5,Rated,0.414,54440.0,9161.9,22538.16
POL000114,33,asphalt,wood_frame,1,1,350000.0,3.5,5,2901,9,0,standard_pets,none,0,none,active_business,0,1,full,0,0,moderate,0,concrete_slab,5.9,0,0,0,0,0,0,0,0,77.0,-5.0,1.0,72.0,Rated,0.308,38202.0,24608.6,11766.22
POL000115,32,asphalt,brick_veneer,0,0,350000.0,0.5,106,3439,7,0,standard_pets,in_ground,0,none,none,0,0,none,1,0,moderate,0,poured_concrete,10.6,0,0,0,0,0,0,0,0,58.5,7.0,1.0,65.5,Rated,0.238,64458.0,10464.72,15341.0
POL000116,22,asphalt,brick_veneer,0,0,750000.0,2.1,71,5664,3,2,none,in_ground,0,none,none,0,1,none,0,1,dense,0,concrete_slab,4.4,0,0,0,0,1,0,0,0,49.5,10.0,1.06,63.07,Rated,0.277,80721.44,16224.31,22361.45
POL000117,23,tile,wood_frame,1,1,1000000.0,0.5,51,6049,6,0,standard_pets,none,0,none,none,0,0,full,0,0,moderate,0,poured_concrete,4.1,0,1,0,0,0,0,0,0,68.5,-4.0,1.0,64.5,Rated,0.299,46078.0,11510.18,13777.32
POL000118,36,metal,masonry,0,1,750000.0,3.8,103,6663,8,0,none,none,0,gas_fireplace,none,0,1,none,0,1,moderate,0,concrete_slab,0.3,0,0,0,0,1,0,1,0,46.0,-4.0,1.0918,45.86,Standard,0.2453,62912.03,13444.98,15432.65
POL000119,34,asphalt,masonry,0,3,350000.0,0.7,52,5119,5,2,standard_pets,none,0,none,none,0,0,none,0,0,moderate,0,poured_concrete,1.3,0,0,0,0,0,0,0,0,60.5,12.0,1.0,72.5,Rated,0.424,40098.0,22324.34,17001.55
POL000120,43,slate,superior,0,2,1500000.0,3.2,110,1758,2,0,none,none,1,gas_fireplace,none,0,1,partial,0,0,dense,0,poured_concrete,29.6,0,1,0,0,0,1,0,0,46.5,-3.0,1.03,44.8,Standard,0.2533,41759.28,4534.88,10579.3
POL000121,39,metal,wood_frame,0,1,500000.0,1.8,78,3205,8,0,none,above_ground,0,none,none,1,1,partial,0,1,dense,0,block,3.0,0,1,0,0,1,0,1,0,52.0,-12.0,1.0918,43.67,Standard,0.2223,52314.12,17459.35,11631.81
POL000122,21,metal,brick_veneer,0,3,350000.0,7.2,7,3017,2,0,standard_pets,in_ground,0,none,none,0,0,none,0,0,sparse,0,concrete_slab,8.3,0,0,0,0,0,0,0,0,43.5,9.0,1.0,52.5,Standard,0.337,37294.0,12157.54,12568.08
POL000123,26,asphalt,wood_frame,0,1,250000.0,3.3,108,6706,1,0,none,in_ground,0,none,none,1,1,none,0,0,sparse,1,poured_concrete,11.0,0,1,0,0,0,0,0,0,63.5,-5.0,1.0,58.5,Standard,0.239,74352.0,9673.22,17770.13
POL000124,34,metal,wood_frame,0,2,500000.0,9.4,46,725,5,0,standard_pets,above_ground,0,none,none,0,0,none,0,0,sparse,0,stone_dirt,21.6,1,1,1,0,0,0,0,0,51.5,6.0,1.08,62.1,Rated,0.3965,52643.0,36426.52,20871.9
POL000125,0,asphalt,brick_veneer,0,2,500000.0,14.2,79,2022,5,0,standard_pets,in_ground,0,none,none,1,0,none,0,1,moderate,0,block,4.6,0,0,0,0,0,0,1,0,46.5,3.0,1.03,50.98,Standard,0.2957,58065.12,9463.36,17172.18
POL000126,34,tile,masonry,1,3,250000.0,17.5,92,4163,1,2,standard_pets,above_ground,0,wood_burning,none,0,0,none,1,1,sparse,0,concrete_slab,30.6,0,0,0,0,1,0,1,1,68.5,17.0,1.1246,96.15,Decline,0.6661,80838.15,38172.61,53848.76
POL000127,36,asphalt,wood_frame,0,0,350000.0,1.5,63,1324,6,0,dangerous_breed,above_ground,0,gas_fireplace,none,1,0,full,0,0,dense,0,concrete_slab,4.6,0,1,0,0,0,0,0,0,59.5,-1.0,1.0,58.5,Standard,0.224,33088.0,5372.66,7411.71
POL000128,13,asphalt,superior,0,1,1500000.0,7.3,33,3745,7,0,standard_pets,none,0,gas_fireplace,none,0,0,none,0,0,dense,0,block,0.6,0,1,0,0,0,0,0,0,45.5,4.0,1.0,49.5,Standard,0.22,40530.0,9598.73,8916.6
POL000129,2,tile,masonry,0,0,350000.0,2.9,28,686,9,1,standard_pets,none,1,wood_burning,none,1,0,none,0,1,dense,0,block,2.9,0,0,0,0,0,0,0,0,26.0,11.0,1.0,37.0,Standard,0.2,29712.0,2730.64,5942.4
POL000130,0,asphalt,masonry,0,0,350000.0,2.8,34,4188,9,0,none,none,0,none,active_business,1,0,none,0,0,moderate,1,stone_dirt,51.8,0,1,0,1,0,0,0,0,36.0,-2.0,1.07,36.38,Standard,0.1752,53253.04,7355.96,9327.8
POL000131,4,asphalt,masonry,0,0,1000000.0,10.1,47,6984,2,2,standard_pets,none,0,wood_burning,none,1,0,none,0,0,sparse,0,poured_concrete,0.4,0,0,0,0,0,0,0,0,41.5,10.0,1.0,51.5,Standard,0.223,53428.0,27562.93,11914.44
POL000132,25,asphalt,wood_frame,0,2,250000.0,0.8,73,4370,8,3,standard_pets,none,1,gas_fireplace,none,0,0,none,0,0,dense,0,block,5.5,0,0,0,0,0,0,0,0,61.0,18.0,1.0,79.0,Rated,0.497,55680.0,46193.93,27672.96
POL000133,13,tile,masonry,0,0,1000000.0,3.2,115,5969,9,0,none,in_ground,0,none,active_business,0,0,none,0,0,moderate,0,block,14.5,0,0,0,0,0,0,0,0,38.0,10.0,1.0,48.0,Standard,0.201,79638.0,16515.03,16007.24
POL000134,38,asphalt,wood_frame,0,0,500000.0,4.5,64,3357,4,1,none,in_ground,0,none,none,0,1,none,0,1,dense,0,stone_dirt,23.2,1,0,1,0,1,0,0,0,61.5,6.0,1.1448,77.27,Rated,0.3336,100273.9,74672.35,33452.34
POL000135,26,slate,masonry,0,0,350000.0,0.5,68,6765,7,0,none,none,0,none,none,0,0,none,0,1,moderate,0,concrete_slab,2.1,0,0,0,0,1,0,0,0,38.5,0.0,1.06,40.81,Standard,0.1881,50468.6,8783.39,9493.14
POL000136,8,asphalt,wood_frame,0,0,250000.0,10.0,66,4723,5,0,dangerous_breed,none,1,none,home_office,0,0,none,0,0,moderate,0,concrete_slab,6.2,0,0,0,0,0,0,0,0,47.5,14.0,1.0,61.5,Rated,0.277,57326.0,16730.69,15879.3
POL000137,14,asphalt,wood_frame,0,1,150000.0,1.9,102,6157,1,0,none,in_ground,1,none,none,1,0,none,0,0,sparse,0,poured_concrete,2.3,0,0,0,0,0,0,0,0,53.5,5.0,1.0,58.5,Standard,0.252,69174.0,8702.91,17431.85
POL000138,14,asphalt,brick_veneer,0,0,350000.0,5.3,113,4714,10,0,none,none,0,wood_burning,none,1,1,none,0,0,sparse,0,block,21.5,1,0,1,0,0,0,0,0,48.0,-7.0,1.08,44.28,Standard,0.1499,74283.36,18508.2,11132.1
POL000139,25,asphalt,wood_frame,0,0,500000.0,13.2,13,5832,8,0,none,above_ground,0,none,home_office,1,1,none,1,1,dense,0,poured_concrete,9.3,0,1,0,0,1,0,0,0,63.0,-9.0,1.06,57.24,Standard,0.2326,62072.72,14254.95,14435.63
POL000140,41,asphalt,wood_frame,0,1,350000.0,6.4,45,3847,2,0,none,none,0,gas_fireplace,home_office,1,1,full,0,0,moderate,1,concrete_slab,36.0,0,0,0,0,0,0,0,0,66.5,-16.0,1.0,50.5,Standard,0.187,34244.0,5609.82,6403.63
POL000141,12,asphalt,wood_frame,0,0,500000.0,10.9,26,6622,3,0,none,none,1,gas_fireplace,none,0,0,none,0,1,sparse,0,stone_dirt,28.7,0,0,0,0,0,0,0,1,51.5,6.0,1.03,59.23,Standard,0.2384,63474.88,47272.63,15129.24
POL000142,31,metal,masonry,0,0,500000.0,0.5,45,4902,5,1,standard_pets,in_ground,0,none,none,0,0,none,0,0,moderate,0,concrete_slab,9.0,1,0,0,0,0,0,0,0,37.5,14.0,1.0,51.5,Standard,0.234,43904.0,7909.3,10273.54
POL000143,38,tile,brick_veneer,1,2,500000.0,3.4,28,1527,7,0,standard_pets,none,0,wood_burning,none,0,0,none,0,0,moderate,0,poured_concrete,2.6,0,0,0,0,0,0,0,0,63.5,7.0,1.0,70.5,Rated,0.37,43094.0,4190.5,15944.78
POL000144,31,asphalt,wood_frame,0,2,1000000.0,4.2,0,1261,5,1,standard_pets,none,0,gas_fireplace,home_office,1,1,none,0,0,moderate,0,block,1.5,0,0,0,0,0,0,0,0,64.5,-1.0,1.0,63.5,Rated,0.307,40022.0,19707.63,12286.75
POL000145,3,asphalt,wood_frame,0,0,500000.0,5.8,81,4997,10,2,standard_pets,none,0,wood_burning,none,0,0,none,0,0,moderate,1,block,18.7,0,0,0,0,0,0,0,0,50.0,16.0,1.0,66.0,Rated,0.322,71894.0,7263.51,23149.87
POL000146,29,metal,wood_frame,0,0,1000000.0,0.6,2,3370,4,0,none,in_ground,0,wood_burning,none,0,0,none,0,0,sparse,0,concrete_slab,9.8,1,1,0,0,0,0,0,0,45.5,10.0,1.0,55.5,Standard,0.236,62900.0,13019.18,14844.4
POL000147,36,asphalt,brick_veneer,0,3,250000.0,5.3,25,3158,2,1,none,none,0,none,none,1,1,none,1,0,moderate,0,poured_concrete,6.7,0,0,0,0,0,0,0,0,61.5,-8.0,1.0,53.5,Standard,0.276,30316.0,2655.29,8367.22
POL000148,22,asphalt,brick_veneer,0,0,500000.0,0.8,20,1252,1,0,none,in_ground,1,none,none,0,0,partial,0,0,moderate,1,poured_concrete,4.0,0,1,0,0,0,1,0,0,45.5,7.0,1.03,54.08,Standard,0.2406,44392.32,8914.61,10681.68
POL000149,38,slate,wood_frame,1,1,500000.0,0.5,117,2925,3,1,standard_pets,none,0,none,home_office,1,1,none,0,1,sparse,0,concrete_slab,0.3,0,0,0,0,1,0,1,0,68.5,-2.0,1.0918,72.6,Rated,0.3456,71251.7,28019.14,24624.76
POL000150,44,tile,wood_frame,0,1,1000000.0,3.2,23,6881,6,0,none,none,0,gas_fireplace,none,0,0,partial,0,0,moderate,0,poured_concrete,29.9,1,0,1,0,0,0,0,0,60.5,-3.0,1.08,62.1,Rated,0.2844,60575.44,12662.77,17226.44
POL000151,14,tile,wood_frame,0,2,350000.0,4.6,44,4677,9,2,none,none,0,gas_fireplace,none,0,0,none,0,1,sparse,1,poured_concrete,10.4,0,1,0,0,0,0,1,0,46.0,10.0,1.03,57.68,Standard,0.3763,56455.92,17282.57,21244.36
POL000152,42,asphalt,wood_frame,0,4,350000.0,15.9,115,965,9,3,none,in_ground,0,wood_burning,home_office,0,1,partial,0,0,sparse,0,block,11.1,1,0,0,0,0,0,0,0,75.0,11.0,1.0,86.0,Decline,0.58,75130.0,13548.1,43575.4
POL000153,28,asphalt,wood_frame,0,0,350000.0,6.0,110,3152,5,0,standard_pets,none,0,none,none,0,0,none,0,1,sparse,0,block,1.6,0,0,0,0,1,0,0,0,63.5,3.0,1.06,70.49,Rated,0.3089,73282.72,27928.17,22639.96
POL000154,35,tile,masonry,0,0,250000.0,4.5,83,5141,3,0,standard_pets,in_ground,0,none,none,1,1,none,0,0,moderate,0,concrete_slab,24.7,0,0,0,0,0,0,0,0,44.5,-2.0,1.0,42.5,Standard,0.133,47842.0,23190.19,6362.99
POL000155,12,asphalt,wood_frame,0,1,250000.0,1.2,28,6740,3,0,standard_pets,none,0,wood_burning,none,0,0,partial,0,0,moderate,0,concrete_slab,9.1,0,0,0,0,0,0,0,0,49.5,3.0,1.0,52.5,Standard,0.228,55020.0,28106.89,12544.56
POL000156,31,asphalt,brick_veneer,1,4,350000.0,0.8,17,1695,7,0,standard_pets,none,0,gas_fireplace,none,0,0,partial,0,0,dense,0,concrete_slab,1.7,0,1,0,0,0,0,0,0,74.5,0.0,1.0,74.5,Rated,0.46,27050.0,10945.21,12443.0
POL000157,6,asphalt,brick_veneer,0,3,750000.0,4.7,2,1055,7,3,none,none,0,none,home_office,0,0,none,0,0,moderate,0,poured_concrete,6.1,0,1,0,0,0,0,0,0,44.5,10.0,1.0,54.5,Standard,0.393,36270.0,3799.0,14254.11
POL000158,21,asphalt,wood_frame,0,1,250000.0,1.3,50,2760,3,1,standard_pets,none,0,none,home_office,1,0,none,1,1,moderate,0,concrete_slab,1.8,0,1,0,0,1,0,1,0,55.5,1.0,1.0918,61.69,Rated,0.3492,59667.41,27120.7,20837.51
POL000159,27,metal,brick_veneer,1,2,350000.0,6.1,110,4366,10,1,none,in_ground,0,gas_fireplace,none,1,0,partial,0,0,dense,0,poured_concrete,6.4,0,0,0,0,0,0,0,0,61.0,2.0,1.0,63.0,Rated,0.374,45832.0,14925.98,17141.17
POL000160,1,slate,brick_veneer,0,0,750000.0,0.6,113,5128,7,1,dangerous_breed,above_ground,0,wood_burning,active_business,0,0,full,0,1,moderate,1,poured_concrete,30.7,0,0,0,0,0,0,0,0,32.5,17.0,1.0,49.5,Standard,0.229,69546.0,7276.33,15926.03
POL000161,41,tile,wood_frame,0,0,350000.0,2.1,96,4926,8,0,none,none,0,none,none,1,0,none,0,0,moderate,0,concrete_slab,0.4,0,0,0,0,0,0,0,0,57.0,-6.0,1.0,51.0,Standard,0.196,52632.0,9546.03,10315.87
POL000162,44,asphalt,masonry,1,0,1000000.0,7.4,17,3209,3,2,dangerous_breed,none,0,none,none,1,0,none,0,0,moderate,0,concrete_slab,23.1,0,1,0,0,0,0,0,0,66.5,11.0,1.0,77.5,Rated,0.319,31398.0,5941.35,10015.96
POL000163,5,asphalt,wood_frame,1,0,350000.0,8.9,36,2881,5,0,none,none,1,none,none,0,0,none,0,1,moderate,0,concrete_slab,9.5,0,1,0,0,0,1,0,0,59.5,5.0,1.03,66.44,Rated,0.3032,52965.36,9597.57,16056.98
POL000164,27,asphalt,masonry,0,1,350000.0,2.1,119,6697,10,0,standard_pets,none,0,none,home_office,1,0,none,0,0,moderate,0,block,16.0,0,0,0,0,0,0,0,0,57.0,-2.0,1.0,55.0,Standard,0.258,51934.0,16329.9,13398.97
POL000165,27,asphalt,brick_veneer,0,3,250000.0,1.2,62,3217,8,0,standard_pets,in_ground,0,wood_burning,home_office,0,0,none,0,1,dense,0,poured_concrete,0.9,0,0,0,0,1,0,1,0,59.0,14.0,1.0918,79.7,Rated,0.545,88435.71,52316.67,48196.44
POL000166,43,metal,brick_veneer,0,1,1500000.0,15.9,84,4280,7,0,standard_pets,none,0,gas_fireplace,home_office,0,0,full,0,0,dense,0,concrete_slab,1.5,0,0,0,0,0,0,0,0,55.5,-2.0,1.0,53.5,Standard,0.233,41980.0,10733.94,9781.34
POL000167,43,asphalt,masonry,0,1,750000.0,7.2,107,4359,1,0,standard_pets,none,0,wood_burning,none,1,1,none,0,0,moderate,0,concrete_slab,20.0,0,1,0,0,0,0,0,0,59.5,-4.0,1.0,55.5,Standard,0.222,57398.0,21132.36,12742.36
POL000168,19,asphalt,masonry,0,0,750000.0,8.2,18,2487,2,0,none,none,1,gas_fireplace,none,0,1,none,0,1,dense,0,concrete_slab,13.2,1,1,0,0,0,1,0,0,40.5,1.0,1.03,42.75,Standard,0.1738,38679.12,12504.06,6723.98
POL000169,29,asphalt,brick_veneer,1,1,250000.0,1.3,22,671,6,0,standard_pets,above_ground,0,wood_burning,none,0,1,none,1,1,moderate,0,stone_dirt,8.5,0,0,0,0,1,0,1,0,64.5,3.0,1.0918,73.7,Rated,0.3758,59007.27,8299.06,22175.66
POL000170,10,tile,masonry,0,0,1000000.0,2.8,83,3511,8,0,standard_pets,above_ground,0,gas_fireplace,home_office,0,0,partial,0,1,sparse,0,concrete_slab,7.6,0,1,0,0,0,0,0,0,36.0,4.0,1.0,40.0,Standard,0.179,47262.0,6780.58,8459.9
POL000171,27,asphalt,wood_frame,0,1,1000000.0,0.5,54,3555,5,3,standard_pets,none,0,gas_fireplace,none,0,0,none,0,1,dense,0,concrete_slab,0.3,0,0,0,0,1,0,1,0,64.5,13.0,1.0918,84.61,Decline,0.4942,75992.47,25550.34,37558.18
POL000172,24,asphalt,brick_veneer,0,0,350000.0,0.6,23,5805,7,0,none,none,1,wood_burning,none,0,0,full,0,1,dense,0,block,22.3,0,0,0,0,1,0,0,0,49.5,2.0,1.06,54.59,Standard,0.2485,47400.6,31137.88,11780.0
POL000173,38,asphalt,wood_frame,1,1,500000.0,1.2,82,5892,10,0,none,above_ground,0,none,none,0,0,none,0,0,sparse,1,block,20.0,0,0,0,0,0,0,0,0,82.0,3.0,1.0,85.0,Decline,0.391,67364.0,51473.81,26339.32
POL000174,32,metal,wood_frame,0,0,1500000.0,1.8,25,625,7,0,dangerous_breed,none,0,none,none,1,0,none,0,0,dense,0,poured_concrete,5.6,1,0,0,0,0,0,0,0,48.5,2.0,1.0,50.5,Standard,0.186,38050.0,18713.76,7077.3
POL000175,0,asphalt,masonry,1,1,350000.0,29.4,96,1473,3,0,dangerous_breed,none,0,none,none,0,0,none,0,1,moderate,0,poured_concrete,8.1,0,0,0,0,0,0,1,0,57.5,8.0,1.03,67.47,Rated,0.3392,45604.08,16958.99,15468.9
POL000176,26,metal,wood_frame,1,0,250000.0,2.7,95,2617,1,0,dangerous_breed,none,0,gas_fireplace,none,1,1,partial,0,1,dense,0,block,1.8,0,0,0,0,1,0,0,0,55.5,-6.0,1.06,52.47,Standard,0.2383,42638.12,7699.44,10158.96
POL000177,12,slate,wood_frame,1,0,750000.0,6.0,119,6134,6,0,standard_pets,above_ground,0,gas_fireplace,none,0,1,none,1,0,moderate,1,block,6.4,1,1,0,0,0,0,0,0,56.5,0.0,1.0,56.5,Standard,0.215,73188.0,19697.17,15735.42
POL000178,40,asphalt,masonry,1,0,350000.0,11.7,53,6825,5,0,dangerous_breed,in_ground,0,none,none,0,1,none,0,0,dense,0,concrete_slab,17.4,0,0,0,0,0,0,0,1,69.5,9.0,1.03,80.86,Decline,0.3213,62843.2,22996.56,20191.52
POL000179,2,slate,wood_frame,1,1,1500000.0,1.4,98,4242,9,0,none,in_ground,0,none,none,1,1,none,0,0,sparse,0,block,1.1,0,1,0,0,0,0,0,0,58.0,-5.0,1.0,53.0,Standard,0.229,73924.0,14572.36,16928.6
POL000180,38,asphalt,wood_frame,0,1,350000.0,0.8,88,3499,1,3,none,none,1,wood_burning,none,0,1,full,0,1,sparse,0,concrete_slab,7.3,0,1,0,0,1,1,1,0,66.5,6.0,1.1246,81.53,Decline,0.4662,76577.47,20289.9,35704.17
POL000181,5,metal,brick_veneer,0,3,150000.0,1.4,32,3019,5,0,none,none,0,gas_fireplace,home_office,0,1,none,0,0,moderate,0,concrete_slab,1.0,1,0,0,0,0,0,0,0,31.5,-3.0,1.0,28.5,Preferred,0.22,30798.0,8962.86,6775.56
POL000182,7,asphalt,brick_veneer,0,1,350000.0,10.7,87,1516,3,0,standard_pets,none,0,wood_burning,none,0,1,none,0,1,moderate,0,block,5.0,1,0,0,0,0,0,1,0,47.5,2.0,1.03,50.98,Standard,0.2321,61767.36,49449.21,14338.67
POL000183,26,asphalt,masonry,0,0,500000.0,5.5,56,4112,6,1,none,none,0,wood_burning,active_business,0,1,none,0,1,sparse,0,concrete_slab,2.8,0,0,0,0,1,0,0,0,50.5,8.0,1.06,62.01,Rated,0.2975,74108.72,7114.32,22050.31
POL000184,8,asphalt,brick_veneer,0,2,150000.0,3.0,112,4154,5,0,none,none,0,none,none,1,0,partial,0,0,sparse,0,poured_concrete,0.7,0,0,0,0,0,0,0,0,44.5,-10.0,1.0,34.5,Standard,0.197,39968.0,7306.71,7873.7
POL000185,36,asphalt,brick_veneer,0,0,350000.0,8.6,8,3917,4,0,none,none,0,gas_fireplace,none,0,0,none,0,0,sparse,0,poured_concrete,0.9,1,0,0,0,0,0,0,0,56.5,1.0,1.0,57.5,Standard,0.197,36274.0,12263.46,7145.98
POL000186,32,metal,brick_veneer,0,0,250000.0,1.4,100,2177,8,0,none,none,0,gas_fireplace,none,0,1,none,0,0,dense,0,stone_dirt,5.1,1,0,0,0,0,0,0,0,42.0,-4.0,1.0,38.0,Standard,0.149,40654.0,11637.25,6057.45
POL000187,41,asphalt,wood_frame,1,1,500000.0,1.4,63,2965,9,0,dangerous_breed,none,0,none,none,0,0,none,0,0,dense,1,poured_concrete,9.7,0,0,0,0,0,0,0,0,78.0,8.0,1.0,86.0,Decline,0.402,54770.0,18587.89,22017.54
POL000188,43,tile,brick_veneer,0,0,1000000.0,4.2,100,5442,9,0,none,above_ground,0,gas_fireplace,home_office,1,1,none,1,0,sparse,0,concrete_slab,17.1,0,0,0,0,0,0,0,0,55.0,-8.0,1.0,47.0,Standard,0.139,59004.0,15724.35,8201.56
POL000189,23,asphalt,masonry,0,0,500000.0,7.8,74,4725,1,0,standard_pets,above_ground,0,none,none,0,0,full,0,0,dense,0,concrete_slab,3.4,1,1,0,0,0,0,0,0,46.5,-1.0,1.0,45.5,Standard,0.191,35870.0,5873.05,6851.17
POL000190,14,metal,wood_frame,0,2,500000.0,1.5,84,660,9,1,standard_pets,none,0,none,home_office,0,0,partial,0,0,sparse,0,poured_concrete,15.0,0,1,0,0,0,0,0,0,39.0,5.0,1.0,44.0,Standard,0.298,40240.0,20190.71,11991.52
POL000191,31,asphalt,wood_frame,0,2,350000.0,1.2,58,2427,4,1,standard_pets,in_ground,0,none,active_business,1,0,none,0,0,moderate,0,concrete_slab,3.2,0,0,0,0,0,0,0,0,64.5,12.0,1.0,76.5,Rated,0.39,66794.0,25086.46,26049.66
POL000192,31,asphalt,wood_frame,0,2,500000.0,3.2,80,1166,4,1,standard_pets,none,0,none,none,0,0,none,0,1,sparse,0,concrete_slab,5.4,0,1,0,0,1,0,1,0,65.5,8.0,1.0918,80.25,Decline,0.4531,70132.78,15927.21,31780.67
POL000193,23,asphalt,brick_veneer,1,0,350000.0,0.7,15,2907,9,1,standard_pets,none,0,gas_fireplace,none,0,0,full,1,0,dense,0,concrete_slab,6.0,0,0,0,0,0,0,0,0,61.0,0.0,1.0,61.0,Rated,0.269,21314.0,3984.25,5733.47
POL000194,40,tile,wood_frame,0,2,500000.0,6.9,4,3430,1,0,none,in_ground,0,wood_burning,none,0,0,none,0,0,moderate,0,concrete_slab,9.7,0,0,0,0,0,0,0,0,58.5,10.0,1.0,68.5,Rated,0.356,62580.0,22492.94,22278.48
POL000195,11,asphalt,brick_veneer,0,1,750000.0,4.3,43,1822,5,0,standard_pets,none,0,wood_burning,none,1,0,partial,0,1,sparse,1,concrete_slab,0.7,0,1,0,0,0,0,1,0,45.5,-3.0,1.03,43.77,Standard,0.2067,45774.72,24334.66,9461.63
POL000196,38,asphalt,masonry,0,2,500000.0,3.6,45,4791,8,2,standard_pets,none,1,none,home_office,0,0,none,0,0,dense,0,block,1.4,0,0,0,0,0,0,0,0,56.0,18.0,1.0,74.0,Rated,0.43,42482.0,23016.39,18267.26
